lat,lon,infected,identity,time
36.772047,3.3010567,false,Jjjj,2020-03-20
36.7720474,3.3010601,false,Jjjj,2020-03-20
36.7720484,3.3010714,false,Jjjj,2020-03-20
36.7720487,3.3010833,false,Jjjj,2020-03-20
36.7720481,3.3010887,false,Jjjj,2020-03-20
36.7720485,3.3010811,false,Jjjj,2020-03-20
36.7720475,3.3010675,false,Jjjj,2020-03-20
36.7720465,3.301059,false,Jjjj,2020-03-20
36.7720461,3.3010486,false,Jjjj,2020-03-20
36.7720457,3.3010413,false,Jjjj,2020-03-20
36.7720456,3.3010377,false,Jjjj,2020-03-20
36.7720436,3.3010344,false,Jjjj,2020-03-20
36.7720414,3.3010316,false,Jjjj,2020-03-20
36.772039,3.3010276,false,Jjjj,2020-03-20
36.7720359,3.3010228,false,Jjjj,2020-03-20
36.7720373,3.3010264,false,Jjjj,2020-03-20
36.7720378,3.3010281,false,Jjjj,2020-03-20
36.7720361,3.3010291,false,Jjjj,2020-03-20
36.772035,3.3010302,false,Jjjj,2020-03-20
36.7720344,3.3010314,false,Jjjj,2020-03-20
36.7720346,3.3010318,false,Jjjj,2020-03-20
36.7720368,3.3010377,false,Jjjj,2020-03-20
36.7720398,3.3010445,false,Jjjj,2020-03-20
36.7720391,3.3010485,false,Jjjj,2020-03-20
36.772037,3.3010576,false,Jjjj,2020-03-20
36.7720389,3.3010926,false,Jjjj,2020-03-20
36.7720388,3.3011032,false,Jjjj,2020-03-20
36.7720388,3.3011092,false,Jjjj,2020-03-20
36.7720385,3.3011112,false,Jjjj,2020-03-20
36.7720379,3.3011139,false,Jjjj,2020-03-20
36.7720375,3.3011148,false,Jjjj,2020-03-20
36.7720371,3.3011154,false,Jjjj,2020-03-20
36.7720365,3.301116,false,Jjjj,2020-03-20
36.7720363,3.3011161,false,Jjjj,2020-03-20
36.7720355,3.3011165,false,Jjjj,2020-03-20
36.7720348,3.3011169,false,Jjjj,2020-03-20
36.7720328,3.301119,false,Jjjj,2020-03-20
36.7720306,3.3011172,false,Jjjj,2020-03-20
36.772026,3.3011112,false,Jjjj,2020-03-20
36.7720233,3.3011138,false,Jjjj,2020-03-20
36.7720196,3.30112,false,Jjjj,2020-03-20
36.7720174,3.3011261,false,Jjjj,2020-03-20
36.7720144,3.3011339,false,Jjjj,2020-03-20
36.7720131,3.3011408,false,Jjjj,2020-03-20
36.7720114,3.301149,false,Jjjj,2020-03-20
36.7720107,3.3011563,false,Jjjj,2020-03-20
36.7720097,3.30117,false,Jjjj,2020-03-20
36.7720095,3.301175,false,Jjjj,2020-03-20
36.772009,3.3011833,false,Jjjj,2020-03-20
36.7720128,3.3011913,false,Jjjj,2020-03-20
36.7720199,3.3012073,false,Jjjj,2020-03-20
36.7720225,3.3012113,false,Jjjj,2020-03-20
36.772025,3.3012199,false,Jjjj,2020-03-20
36.7720279,3.3012293,false,Jjjj,2020-03-20
36.7720293,3.3012373,false,Jjjj,2020-03-20
36.7720303,3.3012461,false,Jjjj,2020-03-20
36.7720308,3.3012544,false,Jjjj,2020-03-20
36.7720305,3.3012634,false,Jjjj,2020-03-20
36.772032,3.301271,false,Jjjj,2020-03-20
36.7720357,3.3012811,false,Jjjj,2020-03-20
36.7720361,3.3012836,false,Jjjj,2020-03-20
36.7720368,3.3012956,false,Jjjj,2020-03-20
36.7720358,3.3012983,false,Jjjj,2020-03-20
36.7720351,3.3013125,false,Jjjj,2020-03-20
36.7720341,3.3013192,false,Jjjj,2020-03-20
36.7720331,3.301325,false,Jjjj,2020-03-20
36.7720309,3.3013325,false,Jjjj,2020-03-20
36.7720297,3.3013362,false,Jjjj,2020-03-20
36.7720268,3.3013485,false,Jjjj,2020-03-20
36.7720258,3.3013547,false,Jjjj,2020-03-20
36.7720235,3.3013637,false,Jjjj,2020-03-20
36.7720217,3.30137,false,Jjjj,2020-03-20
36.7720193,3.30138,false,Jjjj,2020-03-20
36.7720174,3.3013877,false,Jjjj,2020-03-20
36.7720166,3.3013957,false,Jjjj,2020-03-20
36.7720153,3.3014049,false,Jjjj,2020-03-20
36.7720144,3.3014134,false,Jjjj,2020-03-20
36.7720195,3.3014273,false,Jjjj,2020-03-20
36.7720232,3.3014306,false,Jjjj,2020-03-20
36.7720285,3.3014417,false,Jjjj,2020-03-20
36.7720297,3.3014436,false,Jjjj,2020-03-20
36.7720322,3.3014549,false,Jjjj,2020-03-20
36.7720328,3.3014617,false,Jjjj,2020-03-20
36.7720331,3.3014691,false,Jjjj,2020-03-20
36.7720321,3.3014753,false,Jjjj,2020-03-20
36.7720318,3.3014798,false,Jjjj,2020-03-20
36.7720339,3.3014878,false,Jjjj,2020-03-20
36.7720354,3.3014928,false,Jjjj,2020-03-20
36.7720375,3.3014986,false,Jjjj,2020-03-20
36.7720383,3.3015054,false,Jjjj,2020-03-20
36.7720389,3.3015134,false,Jjjj,2020-03-20
36.7720381,3.3015261,false,Jjjj,2020-03-20
36.7720371,3.301531,false,Jjjj,2020-03-20
36.7720347,3.3015333,false,Jjjj,2020-03-20
36.7720336,3.3015421,false,Jjjj,2020-03-20
36.7720295,3.3015603,false,Jjjj,2020-03-20
36.7720285,3.3015678,false,Jjjj,2020-03-20
36.7720258,3.3015748,false,Jjjj,2020-03-20
36.7720247,3.3015827,false,Jjjj,2020-03-20
36.7720212,3.3015957,false,Jjjj,2020-03-20
36.7720198,3.3015996,false,Jjjj,2020-03-20
36.7720172,3.3016109,false,Jjjj,2020-03-20
36.7720154,3.3016141,false,Jjjj,2020-03-20
36.7720128,3.3016258,false,Jjjj,2020-03-20
36.7720109,3.3016338,false,Jjjj,2020-03-20
36.7720108,3.3016407,false,Jjjj,2020-03-20
36.77201,3.3016548,false,Jjjj,2020-03-20
36.7720085,3.3016621,false,Jjjj,2020-03-20
36.7720078,3.3016682,false,Jjjj,2020-03-20
36.7720061,3.3016819,false,Jjjj,2020-03-20
36.7720044,3.3016899,false,Jjjj,2020-03-20
36.7720041,3.3016948,false,Jjjj,2020-03-20
36.7720036,3.301712,false,Jjjj,2020-03-20
36.7720029,3.3017218,false,Jjjj,2020-03-20
36.7720017,3.3017301,false,Jjjj,2020-03-20
36.772001,3.3017418,false,Jjjj,2020-03-20
36.772,3.3017456,false,Jjjj,2020-03-20
36.7719994,3.3017552,false,Jjjj,2020-03-20
36.7719984,3.3017661,false,Jjjj,2020-03-20
36.7719979,3.3017771,false,Jjjj,2020-03-20
36.7719968,3.3017869,false,Jjjj,2020-03-20
36.771996,3.3017975,false,Jjjj,2020-03-20
36.7719955,3.3018058,false,Jjjj,2020-03-20
36.7719943,3.3018171,false,Jjjj,2020-03-20
36.7719931,3.3018337,false,Jjjj,2020-03-20
36.7719902,3.3018496,false,Jjjj,2020-03-20
36.7719884,3.3018489,false,Jjjj,2020-03-20
36.7719862,3.3018539,false,Jjjj,2020-03-20
36.7719852,3.3018537,false,Jjjj,2020-03-20
36.7719849,3.3018561,false,Jjjj,2020-03-20
36.7719849,3.3018577,false,Jjjj,2020-03-20
36.7719847,3.3018587,false,Jjjj,2020-03-20
36.771985,3.3018592,false,Jjjj,2020-03-20
36.7719862,3.3017538,false,Jjjj,2020-03-20
36.7719895,3.3014882,false,Jjjj,2020-03-20
36.7719908,3.301348,false,Jjjj,2020-03-20
36.7719921,3.3012066,false,Jjjj,2020-03-20
36.7719936,3.3010367,false,Jjjj,2020-03-20
36.771994,3.3009756,false,Jjjj,2020-03-20
36.7719943,3.300925,false,Jjjj,2020-03-20
36.7719944,3.3008818,false,Jjjj,2020-03-20
36.7719945,3.3008451,false,Jjjj,2020-03-20
36.7719974,3.3007624,false,Jjjj,2020-03-20
36.772,3.3007137,false,Jjjj,2020-03-20
36.7719867,3.3016903,false,Jjjj,2020-03-20
36.7719846,3.3018209,false,Jjjj,2020-03-20
36.7719838,3.3018678,false,Jjjj,2020-03-20
36.7719832,3.3018965,false,Jjjj,2020-03-20
36.7719831,3.301905,false,Jjjj,2020-03-20
36.7719826,3.3019109,false,Jjjj,2020-03-20
36.7719823,3.3019139,false,Jjjj,2020-03-20
